G
986,112100170198,05/23/17,09:58:41
986,112100172689,05/23/17,10:16:53
985,153000351293,05/23/17,10:24:58
985,153000405176,05/23/17,12:15:37
986,112100173816,05/23/17,12:46:03
986,112100165689,05/23/17,13:00:06
982,000411818551,06/04/17,05:13:38
982,000411818611,06/04/17,09:18:26
982,000411818572,06/04/17,10:44:40
982,000411818567,06/04/17,10:50:33
982,000411818586,06/04/17,11:09:25
982,000411818558,06/04/17,11:17:26
985,153000354371,06/04/17,11:22:51
982,000411818557,06/04/17,11:25:52
985,153000355839,06/04/17,11:29:57
986,112100167619,06/04/17,11:58:24
982,000411818625,06/04/17,12:01:49
982,000411818617,06/04/17,12:06:48
982,000411818598,06/04/17,12:10:31
982,000411818579,06/04/17,12:12:53
982,000411818574,06/04/17,12:28:01
982,000411818537,06/04/17,12:34:26
982,000411818611,06/04/17,14:14:16
982,000411818594,06/04/17,14:26:09
982,000411818609,06/04/17,14:32:12
986,112100172720,06/04/17,14:38:55
986,112100172363,06/04/17,14:43:14
982,000411818605,06/04/17,14:48:34
982,000411818562,06/04/17,14:55:01
986,112100174777,06/04/17,14:59:33
982,000411818570,06/04/17,15:04:40
982,000411818542,06/04/17,15:09:48
985,153000373100,06/04/17,15:34:26
985,153000406476,06/04/17,15:36:13
986,112100163495,06/04/17,15:38:15
985,153000402889,06/04/17,15:43:59
982,000411818604,06/04/17,15:46:13
982,000411818542,06/04/17,16:01:33
986,112100163333,06/05/17,11:34:36
986,112100163622,06/05/17,11:40:32
986,112100172515,06/05/17,11:55:08
986,112100173495,06/05/17,12:08:40
986,112100175017,06/05/17,12:20:13
986,112100164750,06/05/17,12:28:02
986,112100162980,06/05/17,12:31:10
986,112100164179,06/05/17,12:36:52
985,153000373978,06/05/17,12:44:14
986,112100169753,06/05/17,12:47:25
986,112100172561,06/05/17,13:54:22
982,000411818582,06/05/17,14:00:08
985,153000354533,06/05/17,14:10:17
982,000411818577,06/05/17,14:13:31
985,153000375244,06/05/17,14:31:59
986,112100177602,06/05/17,14:35:13
986,112100165211,06/05/17,14:44:06
986,112100169386,06/05/17,14:48:37
982,000411818581,06/05/17,14:56:18
986,112100165703,06/05/17,15:08:18
982,000411818629,06/05/17,15:13:25
986,112100168496,06/05/17,15:18:05
982,000411818612,06/05/17,15:24:54
986,112100172078,06/05/17,15:29:22
986,112100162846,06/05/17,15:41:26
982,000411818559,06/05/17,15:45:20
986,112100168306,06/05/17,15:49:51
986,112100164294,06/05/17,16:01:03
986,112100168885,06/05/17,16:05:09
982,000411818593,06/05/17,16:09:25
G
989,001003421100,12/16/14,10:29:03
985,153000372744,12/16/14,11:55:18
989,001003421100,12/16/14,11:55:21
985,153000373100,01/06/15,06:40:43
985,153000371164,01/06/15,06:40:56
985,153000374934,01/06/15,06:41:21
985,153000371164,01/06/15,06:41:26
985,153000372731,01/06/15,06:41:53
985,153000372250,01/06/15,06:42:13
985,153000373851,01/06/15,06:42:31
985,153000371626,01/06/15,06:42:37
985,153000375325,01/06/15,06:43:15
985,153000375532,01/06/15,06:43:39
985,153000375325,01/06/15,06:44:28
985,153000375532,01/06/15,06:44:30
985,153000373100,01/06/15,06:46:14
985,153000374672,01/06/15,06:46:18
985,153000373100,01/06/15,06:46:22
985,153000375532,01/06/15,06:46:33
985,153000374672,01/06/15,06:47:23
985,153000375325,01/06/15,06:50:32
985,153000374672,01/06/15,06:50:34
985,153000375325,01/06/15,06:50:38
985,153000374672,01/06/15,06:50:40
985,153000375325,01/06/15,06:50:44
985,153000374672,01/06/15,06:53:13
985,153000373851,01/08/15,10:47:54
985,153000371626,01/08/15,10:48:08
985,153000374934,01/08/15,10:48:15
985,153000375325,01/08/15,10:48:22
985,153000372731,01/08/15,10:48:51
985,153000372250,01/08/15,10:49:02
985,153000371164,01/08/15,10:49:10
985,153000375532,01/08/15,10:49:17
985,153000373100,01/08/15,10:49:25
985,153000374934,01/08/15,12:29:20
985,153000371164,01/08/15,12:48:17
985,153000371626,01/08/15,13:49:09
985,153000372731,01/08/15,13:51:17
985,153000373851,01/08/15,13:52:19
985,153000375532,01/08/15,13:58:02
985,153000373851,01/08/15,13:58:42
985,153000371626,01/08/15,13:59:11
985,153000372731,01/08/15,13:59:45
985,153000372250,01/08/15,14:00:44
985,153000375325,01/08/15,14:01:19
985,153000373100,01/08/15,14:01:37
985,153000375532,01/08/15,14:40:11
985,153000372731,01/08/15,14:57:20
985,153000372250,01/08/15,15:50:19
985,153000375325,01/08/15,15:54:30
985,153000371626,01/09/15,12:31:32
985,153000372065,01/09/15,12:32:42
985,153000371016,01/09/15,12:33:03
985,153000370707,01/09/15,12:33:28
985,153000373978,01/09/15,12:33:44
985,153000373315,01/09/15,12:33:59
985,153000373695,01/09/15,12:34:15
985,153000373354,01/09/15,12:34:30
985,153000371791,01/09/15,12:34:48
985,153000375244,01/09/15,12:35:02
985,153000371016,01/09/15,13:05:26
985,153000373978,01/09/15,13:13:56
985,153000375244,01/09/15,13:27:44
985,153000373695,01/09/15,14:09:40
985,153000372065,01/09/15,14:48:25
985,153000370707,01/09/15,14:57:39
985,153000372065,01/09/15,15:10:43
985,153000373315,01/09/15,15:21:47
985,153000371791,01/09/15,15:35:13
985,153000375971,01/10/15,08:38:58
985,153000375516,01/10/15,08:39:41
985,153000371511,01/10/15,08:40:13
985,153000371510,01/10/15,08:40:49
985,153000375622,01/10/15,08:41:14
985,153000375267,01/10/15,08:41:32
985,153000373375,01/10/15,08:41:57
985,153000371588,01/10/15,08:42:32
985,153000371354,01/10/15,08:43:16
985,153000372283,01/10/15,08:43:38
985,153000375883,01/10/15,08:44:00
985,153000374004,01/10/15,08:44:58
985,153000375983,01/10/15,08:45:32
985,153000374934,01/10/15,10:25:16
985,153000371164,01/10/15,10:39:55
985,153000375532,01/10/15,10:51:47
985,153000373851,01/10/15,10:57:15
985,153000372731,01/10/15,11:01:25
985,153000372250,01/10/15,11:12:50
985,153000375325,01/10/15,11:15:27
985,153000375244,01/10/15,14:30:14
985,153000373695,01/10/15,15:15:35
985,153000370707,01/10/15,15:26:51
985,153000373315,01/10/15,15:33:26
985,153000374004,01/14/15,13:47:06
985,153000371510,01/14/15,14:05:26
985,153000372283,01/14/15,14:11:42
985,153000375622,01/14/15,14:14:57
985,153000375883,01/14/15,14:22:35
985,153000375983,01/14/15,14:47:28
985,153000372283,01/14/15,14:52:29
985,153000371164,01/19/15,10:50:24
985,153000373851,01/19/15,11:00:08
985,153000372250,01/19/15,13:31:32
985,153000371016,01/19/15,13:50:17
985,153000375244,01/19/15,14:11:35
985,153000373695,01/19/15,14:32:41
985,153000370707,01/19/15,14:45:52
985,153000373315,01/19/15,14:49:20
985,153000371791,01/19/15,14:54:40
985,153000372065,01/19/15,15:42:15
985,153000375971,02/13/15,02:38:19
989,001003421100,05/28/15,08:05:47
985,153000371477,05/28/15,08:09:13
985,153000374542,05/28/15,09:59:10
985,153000375761,05/28/15,09:59:39
985,153000373270,05/28/15,09:59:55
985,153000371025,05/28/15,10:00:08
985,153000376242,05/28/15,10:00:27
985,153000371463,05/28/15,10:00:41
985,153000372291,05/28/15,10:00:53
985,153000371404,05/28/15,10:01:06
985,153000374017,05/28/15,10:01:24
985,153000371477,05/28/15,10:01:41
985,153000370980,05/28/15,10:01:56
985,153000375747,05/28/15,10:02:19
985,153000374058,05/28/15,10:02:33
985,153000375526,05/28/15,10:03:07
985,153000374500,05/28/15,10:03:23
985,153000375881,05/28/15,10:03:35
985,153000375827,05/28/15,10:03:49
985,153000370851,05/28/15,10:04:00
985,153000376041,05/28/15,10:04:13
985,153000374441,05/28/15,10:04:26
985,153000375493,05/28/15,10:04:38
985,153000371354,05/28/15,10:04:51
985,153000371511,05/28/15,10:05:03
985,153000374004,05/28/15,10:05:16
985,153000375267,05/28/15,10:05:28
985,153000375516,05/28/15,10:05:59
985,153000373375,05/28/15,10:06:19
985,153000371588,05/28/15,10:06:37
985,153000371626,05/28/15,10:06:51
985,153000406794,05/29/15,08:58:41
985,153000376041,05/29/15,08:59:09
985,153000374441,05/29/15,08:59:27
985,153000371626,05/29/15,08:59:43
985,153000371588,05/29/15,08:59:55
985,153000373375,05/29/15,09:00:13
985,153000375516,05/29/15,09:00:34
985,153000374004,05/29/15,09:01:06
985,153000375267,05/29/15,09:01:22
985,153000371511,05/29/15,09:01:29
985,153000371354,05/29/15,09:01:41
985,153000375493,05/29/15,09:01:55
985,153000376294,05/29/15,09:02:05
985,153000374415,05/29/15,09:02:21
985,153000374151,05/29/15,09:02:32
985,153000374393,05/29/15,09:02:47
985,153000370891,05/29/15,09:03:14
985,153000374248,05/29/15,09:03:27
985,153000374364,05/29/15,09:03:39
985,153000372957,05/29/15,09:03:49
985,153000372739,05/29/15,09:04:03
985,153000373943,05/29/15,09:04:29
985,153000371294,05/29/15,09:04:43
985,153000370907,05/29/15,09:05:00
985,153000370885,05/29/15,09:05:11
985,153000371421,05/29/15,09:05:30
985,153000372956,05/29/15,09:05:41
985,153000370935,05/29/15,09:05:52
985,153000371708,05/29/15,09:06:09
985,153000375598,05/29/15,09:06:22
985,153000375914,05/29/15,09:07:41
985,153000372286,05/29/15,09:07:55
985,153000373373,05/29/15,09:08:07
985,153000376136,05/29/15,09:08:17
985,153000374351,05/29/15,09:08:27
985,153000373338,05/29/15,09:08:38
985,153000372491,05/29/15,09:08:50
985,153000372147,05/29/15,09:09:01
985,153000373627,05/29/15,09:09:12
985,153000372744,05/29/15,09:09:43
985,153000374990,05/29/15,09:11:11
985,153000373422,05/29/15,09:11:22
985,153000374268,05/29/15,09:11:35
985,153000373033,05/29/15,09:11:46
985,153000373778,05/29/15,09:11:55
985,153000373608,05/29/15,09:12:15
985,153000375443,05/29/15,09:12:25
985,153000375999,05/29/15,09:12:38
985,153000375659,05/29/15,09:12:48
985,153000376036,05/29/15,09:13:10
985,153000374493,05/29/15,09:13:33
985,153000373624,05/29/15,09:13:42
985,153000375271,05/29/15,09:13:52
985,153000374610,05/29/15,09:14:00
985,153000373816,05/29/15,09:14:08
985,153000373511,05/29/15,09:14:16
985,153000374339,05/29/15,09:14:24
985,153000375047,05/29/15,09:14:33
985,153000375642,05/29/15,09:14:43
985,153000402340,05/30/15,09:23:11
985,153000407553,05/30/15,09:24:08
985,153000404572,05/30/15,09:24:36
985,153000403062,05/30/15,09:26:28
985,153000400461,05/30/15,09:27:40
985,153000375642,05/30/15,09:32:17
985,153000402340,05/30/15,09:32:34
985,153000407553,05/30/15,09:32:59
985,153000404572,05/30/15,09:33:09
985,153000403062,05/30/15,09:33:20
985,153000400461,05/30/15,09:33:28
985,153000400919,05/30/15,09:33:39
985,153000401656,05/30/15,09:33:55
985,153000405068,05/30/15,09:34:09
985,153000404526,05/30/15,09:34:27
985,153000404045,05/30/15,09:34:43
985,153000403698,05/30/15,09:34:56
985,153000405714,05/30/15,09:35:09
985,153000405452,05/30/15,09:35:21
985,153000401616,05/30/15,09:35:38
985,153000404951,05/30/15,09:35:50
985,153000403994,05/30/15,09:36:21
985,153000403855,05/30/15,09:36:44
985,153000406738,05/30/15,09:37:07
985,153000407082,05/30/15,09:37:25
985,153000407137,05/30/15,09:37:45
985,153000402230,05/30/15,09:38:12
985,153000402189,05/30/15,09:38:34
985,153000405523,05/30/15,09:38:56
985,153000405940,05/30/15,09:39:12
985,153000402799,05/30/15,09:42:13
985,153000402306,05/30/15,09:43:33
985,153000404741,05/30/15,09:43:54
985,153000406037,05/30/15,09:44:10
985,153000404829,05/30/15,09:44:28
985,153000404060,05/30/15,09:44:55
985,153000404305,05/30/15,09:45:11
985,153000407477,05/30/15,09:45:27
985,153000402921,05/30/15,09:45:41
985,153000399786,05/30/15,09:45:55
985,153000403566,05/30/15,09:46:27
985,153000407028,05/30/15,09:46:45
985,153000403866,05/30/15,09:46:59
985,153000403879,05/30/15,09:47:16
985,153000403040,05/30/15,09:47:31
985,153000402768,05/30/15,09:47:50
985,153000404854,05/30/15,09:48:08
985,153000400235,05/30/15,09:48:19
985,153000405746,05/30/15,09:49:04
985,153000404229,05/30/15,09:49:24
985,153000403716,05/30/15,09:49:42
985,153000406807,05/30/15,09:49:59
985,153000400899,05/30/15,09:50:16
985,153000407297,05/30/15,09:50:40
985,153000406357,05/30/15,09:50:55
985,153000400948,05/31/15,09:12:42
985,153000403889,05/31/15,09:13:08
985,153000403655,05/31/15,09:14:17
985,153000404545,05/31/15,09:14:45
985,153000404653,05/31/15,09:15:10
985,153000403881,05/31/15,09:15:27
985,153000403391,05/31/15,09:15:50
985,153000407622,05/31/15,09:16:04
985,153000407195,05/31/15,09:16:14
985,153000403777,05/31/15,09:16:26
985,153000406108,05/31/15,09:16:37
985,153000404371,05/31/15,09:16:49
985,153000402510,05/31/15,09:16:59
985,153000407646,05/31/15,09:17:13
985,153000402874,05/31/15,09:17:25
985,153000404845,05/31/15,09:17:35
985,153000406164,05/31/15,09:17:57
985,153000403102,05/31/15,09:18:12
985,153000405360,05/31/15,09:18:22
985,153000407055,05/31/15,09:18:31
985,153000403393,05/31/15,09:18:44
985,153000399614,05/31/15,09:18:54
985,153000404146,05/31/15,09:19:05
985,153000404064,05/31/15,09:19:14
985,153000401458,05/31/15,09:19:24
985,153000399705,05/31/15,09:19:44
985,153000405904,05/31/15,09:19:53
985,153000406317,05/31/15,09:20:03
985,153000402971,05/31/15,09:20:13
985,153000353379,05/31/15,09:21:31
985,153000404287,05/31/15,09:21:48
985,153000407105,05/31/15,09:21:59
985,153000399551,05/31/15,09:22:10
985,153000406954,05/31/15,09:22:21
985,153000403215,05/31/15,09:22:35
985,153000404313,05/31/15,09:22:46
985,153000407401,05/31/15,09:22:56
985,153000403913,05/31/15,09:23:06
985,153000407670,05/31/15,09:23:16
985,153000402724,05/31/15,09:23:25
985,153000403649,05/31/15,09:23:38
985,153000402486,05/31/15,09:23:49
985,153000403736,05/31/15,09:24:04
985,153000405746,05/31/15,09:24:14
985,153000404229,05/31/15,09:24:25
985,153000403716,05/31/15,09:24:35
985,153000406807,05/31/15,09:24:45
985,153000400899,05/31/15,09:24:54
985,153000407297,05/31/15,09:25:04
985,153000406357,05/31/15,09:25:12
985,153000375047,06/01/15,08:09:59
985,153000374339,06/01/15,08:10:13
985,153000373511,06/01/15,08:10:26
985,153000373816,06/01/15,08:10:39
985,153000374610,06/01/15,08:10:54
985,153000375271,06/01/15,08:11:04
985,153000373624,06/01/15,08:11:18
985,153000374493,06/01/15,08:11:31
985,153000400205,06/01/15,08:11:41
985,153000405197,06/01/15,08:11:51
985,153000405807,06/01/15,08:12:01
985,153000403740,06/01/15,08:12:23
985,153000406535,06/01/15,08:12:36
985,153000402943,06/01/15,08:12:48
985,153000400408,06/01/15,08:12:59
985,153000376036,06/01/15,08:13:07
985,153000375659,06/01/15,08:13:20
985,153000375999,06/01/15,08:13:32
985,153000401342,06/01/15,08:13:44
985,153000407223,06/01/15,08:13:57
985,153000402770,06/01/15,08:14:11
985,153000399571,06/01/15,08:14:22
985,153000405921,06/01/15,08:14:34
985,153000399642,06/01/15,08:14:45
985,153000404420,06/01/15,08:14:56
985,153000404585,06/01/15,08:15:07
985,153000403892,06/01/15,08:15:18
985,153000406887,06/01/15,08:15:30
985,153000407572,06/01/15,08:15:42
985,153000407451,06/01/15,08:15:54
985,153000406231,06/01/15,08:16:07
985,153000352991,06/01/15,08:16:18
985,153000404127,06/01/15,08:16:31
985,153000407589,06/01/15,08:16:51
985,153000403055,06/01/15,08:17:03
985,153000403319,06/01/15,08:17:18
985,153000403370,06/01/15,08:17:30
985,153000404510,06/01/15,08:17:41
985,153000402980,06/01/15,08:17:55
985,153000401884,06/01/15,08:18:07
985,153000403649,06/01/15,08:18:20
985,153000402486,06/01/15,08:18:47
985,153000403736,06/01/15,08:18:59
985,153000405746,06/01/15,08:19:09
985,153000404229,06/01/15,08:19:21
985,153000403716,06/01/15,08:19:31
985,153000406807,06/01/15,08:19:42
985,153000400899,06/01/15,08:20:01
985,153000407297,06/01/15,08:20:13
985,153000406357,06/01/15,08:20:24
985,153000404120,06/01/15,08:20:38
985,153000403352,06/01/15,08:20:50
985,153000405308,06/01/15,08:21:01
985,153000404131,06/01/15,08:21:13
985,153000403170,06/01/15,08:21:33
985,153000405034,06/01/15,08:21:45
985,153000404021,06/01/15,08:21:58
985,153000403812,06/01/15,08:22:09
985,153000403157,06/01/15,08:22:22
985,153000402968,06/01/15,08:22:32
985,153000401241,06/02/15,08:42:21
985,153000402618,06/02/15,08:42:36
985,153000401710,06/02/15,08:42:48
985,153000403079,06/02/15,08:43:33
985,153000401929,06/02/15,08:44:01
985,153000400642,06/02/15,08:44:13
985,153000405712,06/02/15,08:44:38
985,153000403664,06/02/15,08:44:49
985,153000405332,06/02/15,08:45:00
985,153000402454,06/02/15,08:45:11
985,153000403943,06/02/15,08:45:22
985,153000405876,06/02/15,08:45:31
985,153000406629,06/02/15,08:45:43
985,153000405124,06/02/15,08:45:53
985,153000406734,06/02/15,08:46:02
985,153000402586,06/02/15,08:46:11
985,153000402499,06/02/15,08:46:21
985,153000407431,06/02/15,08:46:30
985,153000353383,06/02/15,08:46:38
985,153000403713,06/02/15,08:46:49
985,153000402123,06/02/15,08:47:02
985,153000399744,06/02/15,08:47:12
985,153000400524,06/02/15,08:47:22
985,153000405915,06/02/15,08:47:32
985,153000402244,06/02/15,08:47:43
985,153000407118,06/02/15,08:47:55
985,153000405807,06/02/15,08:48:05
985,153000407280,06/04/15,08:07:35
985,153000372624,06/04/15,08:08:12
985,153000355444,06/04/15,08:08:29
985,153000356492,06/04/15,08:08:42
985,153000354420,06/04/15,08:08:59
985,153000356529,06/04/15,08:09:21
985,153000371638,06/04/15,08:09:35
985,153000356001,06/04/15,08:09:55
985,153000355054,06/04/15,08:10:13
985,153000354270,06/04/15,08:10:27
985,153000353914,06/04/15,08:10:40
985,153000355486,06/04/15,08:10:54
985,153000356440,06/04/15,08:11:08
985,153000364196,06/04/15,08:11:22
985,153000355926,06/04/15,08:11:40
985,153000362409,06/04/15,08:11:55
985,153000370215,06/04/15,08:12:08
985,153000369712,06/04/15,08:12:22
985,153000356778,06/04/15,08:12:36
985,153000355473,06/04/15,08:12:49
985,153000373231,06/04/15,08:13:04
985,153000372651,06/04/15,08:13:17
985,153000363819,06/04/15,08:13:30
985,153000354741,06/04/15,08:13:44
985,153000355518,06/04/15,08:13:58
985,153000354587,06/04/15,08:14:13
985,153000370033,06/04/15,08:14:29
985,153000354107,06/04/15,08:14:46
985,153000371132,06/04/15,08:14:59
985,153000372981,06/04/15,08:15:12
985,153000367983,06/04/15,08:15:28
985,153000354327,06/04/15,08:15:44
985,153000372487,06/04/15,08:15:59
985,153000363708,06/04/15,08:16:11
985,153000354641,06/04/15,08:16:22
985,153000372081,06/04/15,08:16:34
985,153000369437,06/04/15,08:16:49
985,153000370062,06/04/15,08:17:03
985,153000369053,06/04/15,08:17:20
985,153000355605,06/04/15,08:17:35
985,153000355704,06/04/15,08:17:50
985,153000363411,06/04/15,08:18:03
985,153000354092,06/04/15,08:18:16
985,153000354642,06/04/15,08:18:35
985,153000355735,06/04/15,08:18:48
985,153000354358,06/04/15,08:19:04
985,153000355903,06/05/15,08:40:43
985,153000370599,06/05/15,08:40:55
985,153000370180,06/05/15,08:41:07
985,153000364988,06/05/15,08:41:24
985,153000371425,06/05/15,08:41:35
985,153000369857,06/05/15,08:41:46
985,153000362514,06/05/15,08:42:05
985,153000356422,06/05/15,08:42:17
985,153000363661,06/05/15,08:42:29
985,153000356769,06/05/15,08:42:39
985,153000370997,06/05/15,08:42:49
985,153000355219,06/05/15,08:43:23
985,153000372347,06/05/15,08:43:37
985,153000368924,06/05/15,08:43:49
985,153000370613,06/05/15,08:43:59
985,153000404299,06/05/15,08:44:10
985,153000355666,06/05/15,08:44:18
985,153000372325,06/05/15,08:44:29
985,153000355398,06/05/15,08:44:41
985,153000404452,06/05/15,08:44:53
985,153000369558,06/05/15,08:45:03
985,153000354523,06/05/15,08:45:13
985,153000356339,06/05/15,08:45:23
985,153000373086,06/05/15,08:45:36
985,153000354513,06/05/15,08:45:48
985,153000372788,06/05/15,08:45:58
985,153000355618,06/05/15,08:46:09
985,153000354944,06/05/15,08:46:19
985,153000364882,06/05/15,08:46:29
985,153000368852,06/05/15,08:46:37
985,153000368338,06/05/15,08:46:48
985,153000370157,06/05/15,08:46:57
985,153000369033,06/05/15,08:47:08
985,153000401739,06/05/15,08:47:19
985,153000373186,06/05/15,08:47:28
985,153000355693,06/05/15,08:47:40
985,153000369767,06/05/15,08:48:39
985,153000372316,06/05/15,08:48:52
985,153000373218,06/05/15,08:49:03
985,153000356353,06/05/15,08:49:13
985,153000356312,06/05/15,08:49:24
985,153000369281,06/05/15,08:49:33
985,153000373232,06/05/15,08:49:42
985,153000370326,06/05/15,08:49:51
985,153000355666,06/07/15,08:21:59
985,153000368417,06/07/15,08:22:25
985,153000372190,06/07/15,08:22:36
985,153000371672,06/07/15,08:22:46
985,153000364555,06/07/15,08:22:56
985,153000355123,06/07/15,08:23:06
985,153000355603,06/07/15,08:23:16
985,153000369699,06/07/15,08:23:26
985,153000354281,06/07/15,08:23:35
985,153000371140,06/07/15,08:23:47
985,153000372039,06/07/15,08:23:56
985,153000355891,06/07/15,08:24:05
985,153000368111,06/07/15,08:24:31
985,153000369615,06/07/15,08:24:42
985,153000368773,06/07/15,08:25:01
985,153000353835,06/07/15,08:25:13
985,153000371766,06/07/15,08:25:24
985,153000355246,06/07/15,08:25:45
985,153000368386,06/07/15,08:25:57
985,153000353987,06/07/15,08:26:15
985,153000362937,06/07/15,08:26:25
985,153000355715,06/07/15,08:26:35
985,153000372611,06/07/15,08:26:45
985,153000372405,06/07/15,08:26:55
985,153000370342,06/07/15,08:27:04
985,153000355180,06/07/15,08:27:17
985,153000370342,06/07/15,08:27:33
985,153000354247,06/07/15,08:27:38
985,153000403314,06/07/15,08:27:49
985,153000406453,06/11/15,14:11:35
985,153000402726,06/11/15,14:11:59
985,153000403622,06/11/15,14:12:16
985,153000404993,06/11/15,14:12:33
985,153000403072,06/11/15,14:12:52
985,153000403262,06/11/15,14:13:08
985,153000404635,06/11/15,14:13:22
985,153000405490,06/11/15,14:13:37
985,153000404090,06/11/15,14:13:58
985,153000404022,06/11/15,14:20:37
985,153000404319,06/11/15,14:20:56
985,153000402950,06/11/15,14:21:10
985,153000406498,06/11/15,14:21:24
985,153000403075,06/11/15,14:21:34
985,153000403388,06/11/15,14:21:46
985,153000404648,06/11/15,14:21:57
985,153000402854,06/11/15,14:22:16
985,153000405582,06/11/15,14:22:34
985,153000403710,06/11/15,14:22:47
985,153000405116,06/11/15,14:22:56
985,153000402307,06/11/15,14:23:05
985,153000405336,06/11/15,14:23:15
985,153000403468,06/11/15,14:23:25
985,153000401889,06/11/15,14:23:36
985,153000403603,06/11/15,14:23:47
985,153000404140,06/11/15,14:23:58
985,153000405015,06/11/15,14:24:13
985,153000404548,06/11/15,14:24:26
985,153000402781,06/11/15,14:24:36
985,153000402307,06/13/15,09:10:19
985,153000405336,06/13/15,09:10:36
985,153000403468,06/13/15,09:10:51
985,153000401889,06/13/15,09:11:05
985,153000403603,06/13/15,09:11:21
985,153000404140,06/13/15,09:11:32
985,153000405015,06/13/15,09:11:47
985,153000404548,06/13/15,09:12:01
985,153000402781,06/13/15,09:12:16
985,153000404792,06/13/15,09:12:41
985,153000405033,06/13/15,09:12:55
985,153000403708,06/13/15,09:13:07
985,153000405042,06/13/15,09:13:23
985,153000403045,06/13/15,09:13:36
985,153000406841,06/13/15,09:13:49
985,153000405116,06/13/15,09:14:26
985,153000368898,06/13/15,09:14:42
985,153000369143,06/13/15,09:14:58
985,153000356376,06/13/15,09:15:38
985,153000354733,06/13/15,09:15:51
985,153000370592,06/13/15,09:16:08
985,153000370174,06/13/15,09:16:24
985,153000370407,06/13/15,09:16:48
985,153000368572,06/13/15,09:17:01
985,153000372549,06/13/15,09:17:13
985,153000354525,06/13/15,09:17:25
985,153000363882,06/13/15,09:20:20
985,153000355853,06/13/15,09:20:43
985,153000356267,06/13/15,09:21:00
985,153000354481,06/13/15,09:21:26
985,153000403072,06/13/15,10:42:38
985,153000401889,06/13/15,11:04:46
985,153000372731,06/13/15,11:28:12
985,153000372250,06/13/15,14:36:38
985,153000355651,06/13/15,14:54:35
985,153000355523,06/13/15,15:00:51
985,153000356404,06/13/15,15:09:25
985,153000354533,06/13/15,15:12:28
985,153000354123,06/13/15,15:17:23
985,153000375244,06/13/15,15:22:10
985,153000356398,06/13/15,15:26:28
985,153000354382,06/13/15,15:31:40
985,153000371560,06/14/15,09:30:01
985,153000355265,06/14/15,09:32:21
985,153000355045,06/14/15,09:35:09
985,153000372649,06/14/15,09:37:20
985,153000372245,06/14/15,09:52:43
985,153000356407,06/14/15,09:55:53
985,153000404670,06/14/15,09:59:48
985,153000370554,06/14/15,10:02:07
985,153000371253,06/14/15,10:07:33
985,153000356249,06/14/15,10:10:34
985,153000356406,06/14/15,10:14:48
985,153000354185,06/14/15,10:17:38
985,153000355896,06/14/15,10:21:56
985,153000370820,06/14/15,10:24:59
985,153000354604,06/14/15,10:27:15
985,153000355260,06/14/15,10:34:19
985,153000373292,06/14/15,10:39:49
985,153000363747,06/14/15,10:42:25
985,153000373116,06/14/15,10:50:01
985,153000356515,06/14/15,10:52:32
985,153000371455,06/14/15,10:58:11
985,153000356535,06/14/15,11:00:22
985,153000355592,06/14/15,11:09:54
985,153000356182,06/14/15,11:14:32
985,153000371727,06/14/15,11:20:28
985,153000355908,06/14/15,11:23:21
985,153000362714,06/14/15,11:27:44
985,153000354408,06/14/15,11:30:03
985,153000355550,06/14/15,11:34:43
985,153000362989,06/14/15,11:37:21
985,153000355505,06/14/15,11:42:13
985,153000370000,06/14/15,13:30:39
985,153000354053,06/14/15,13:33:38
985,153000369891,06/14/15,13:36:14
985,153000373315,06/14/15,13:41:38
985,153000371825,06/14/15,13:46:14
985,153000355880,06/14/15,14:09:42
985,153000355571,06/14/15,14:11:55
985,153000354219,06/14/15,14:15:57
985,153000355870,06/14/15,14:23:23
985,153000368862,06/14/15,14:26:19
985,153000369541,06/14/15,14:30:06
985,153000354885,06/14/15,14:32:32
985,153000372608,06/14/15,14:38:12
985,153000364277,06/14/15,14:42:10
985,153000372461,06/14/15,14:45:06
985,153000372902,06/14/15,14:49:22
985,153000371381,06/14/15,14:51:43
985,153000355734,06/14/15,15:02:47
985,153000371833,06/14/15,15:05:49
985,153000368057,06/14/15,15:12:49
985,153000355541,06/14/15,15:14:07
985,153000404134,06/14/15,15:19:50
985,153000355417,06/14/15,15:24:49
985,153000370604,06/14/15,15:35:32
985,153000355443,06/14/15,15:37:09
985,153000364065,06/14/15,15:42:51
985,153000372099,06/14/15,15:45:22
985,153000368961,06/14/15,15:49:36
985,153000371477,05/11/16,16:56:05
986,112100171979,05/11/16,18:11:36
985,153000372731,05/12/16,10:31:14
985,153000403137,05/12/16,10:35:22
985,153000403248,05/12/16,10:41:24
985,153000352732,05/12/16,10:46:23
985,153000368572,05/12/16,10:55:40
985,153000405540,05/12/16,11:00:30
985,153000403897,05/12/16,11:04:55
985,153000407417,05/12/16,11:10:18
985,153000405478,05/12/16,11:14:16
985,153000400949,05/12/16,11:19:07
985,153000406476,05/12/16,11:24:11
985,153000402239,05/12/16,11:27:59
985,153000353312,05/12/16,11:32:37
985,153000405853,05/12/16,11:42:08
985,153000407128,05/12/16,11:56:35
985,153000402535,05/12/16,12:02:08
985,153000407233,05/12/16,13:51:01
985,153000401628,05/12/16,14:05:51
985,153000404860,05/12/16,14:13:59
985,153000401362,05/12/16,14:18:14
985,153000402570,05/12/16,14:26:01
985,153000406811,05/12/16,14:31:48
985,153000404750,05/12/16,14:39:04
